id_devolucao,id_pedido,id_produto,data_devolucao,motivo_devolucao,valor_reembolso
4158,5676,159,2024-01-08,Atraso na entrega,897.15
4159,3521,186,2023-10-05,Atraso na entrega,3644.37
4160,4624,127,2024-01-10,Produto danificado,2759.8
4161,43934,10,2023-12-08,Produto errado,958.14
4162,30084,129,2023-02-05,Produto danificado,316.11
4163,32469,199,2023-10-10,Produto errado,926.29
4164,13030,132,2023-03-02,Atraso na entrega,3265.26
4165,22096,56,2023-06-04,Produto danificado,863.34
4166,43133,237,2023-11-18,Insatisfacao do cliente,1660.02
4167,33178,72,2023-10-28,Insatisfacao do cliente,1154.22
4168,29063,202,2023-06-18,Insatisfacao do cliente,1307.01
4169,25119,71,2023-10-29,Produto danificado,2267.21
4170,10882,86,2023-12-23,Produto danificado,1151.77
4171,39955,217,2023-05-06,Produto danificado,928.02
4172,37029,98,2023-06-05,Insatisfacao do cliente,1084.01
4173,9032,236,2023-12-02,Atraso na entrega,309.75
4174,40036,157,2023-02-09,Produto errado,1072.1
4175,4821,237,2023-11-29,Insatisfacao do cliente,836.46
4176,39111,236,2023-12-10,Produto errado,619.5
4177,46394,53,2023-10-19,Produto errado,339.41
4178,10400,205,2023-07-29,Produto com defeito,664.38
4179,26790,78,2023-09-29,Produto danificado,1014.9
4180,19431,52,2023-11-12,Produto errado,1087.9
4181,5795,177,2023-11-10,Insatisfacao do cliente,3578.43
4182,44488,20,2023-03-06,Produto danificado,875.46
4183,21067,51,2024-01-04,Produto errado,2413.23
4184,30399,72,2023-04-07,Produto com defeito,559.71
4185,7958,93,2023-05-07,Insatisfacao do cliente,651.13
4186,9421,207,2023-09-14,Insatisfacao do cliente,1062.25
4187,20267,134,2023-06-23,Insatisfacao do cliente,1383.21
4188,5959,6,2023-07-12,Atraso na entrega,2304.84
4189,881,111,2023-11-02,Insatisfacao do cliente,402.23
4190,23837,64,2023-08-19,Atraso na entrega,873.65
4191,26841,194,2023-02-06,Produto com defeito,2707.9
4192,9113,197,2023-10-15,Produto danificado,1678.76
4193,13,68,2023-03-17,Produto errado,673.47
4194,20707,108,2023-05-31,Insatisfacao do cliente,3160.38
4195,19935,20,2023-06-09,Produto danificado,1005.9
4196,3565,140,2023-07-08,Insatisfacao do cliente,1115.64
4197,21332,229,2023-12-06,Produto com defeito,125.11
4198,36256,224,2023-02-13,Atraso na entrega,402.93
4199,33229,111,2023-07-18,Produto errado,1138.65
4200,37710,141,2023-10-04,Atraso na entrega,1038.96
4201,15675,162,2023-10-05,Produto danificado,1975.64
4202,28906,101,2023-08-03,Insatisfacao do cliente,826.55
4203,46516,207,2023-04-19,Produto danificado,2078.36
4204,14733,56,2023-01-30,Insatisfacao do cliente,2590.02
4205,25856,29,2023-08-12,Produto errado,252.29
4206,9152,165,2023-07-13,Produto com defeito,571.74
4207,8797,72,2023-07-19,Produto com defeito,550.43
4208,37299,180,2023-06-08,Insatisfacao do cliente,143.41
4209,33871,166,2023-04-11,Insatisfacao do cliente,1089.81
4210,19490,19,2023-10-09,Produto danificado,1097.78
4211,17202,196,2023-07-26,Atraso na entrega,1679.9
4212,41358,14,2023-10-21,Insatisfacao do cliente,2090.85
4213,29495,75,2023-09-11,Atraso na entrega,134.38
4214,42279,65,2024-01-09,Produto errado,803.7
4215,33850,8,2023-08-23,Produto errado,858.52
4216,12535,16,2023-04-09,Produto com defeito,5091.55
4217,34693,37,2023-10-20,Insatisfacao do cliente,976.04
4218,28470,145,2023-10-24,Atraso na entrega,215.31
4219,44779,173,2023-08-25,Produto com defeito,965.03
4220,35914,68,2023-06-05,Produto errado,1336.44
4221,12248,168,2023-05-26,Produto errado,394.14
4222,25419,192,2023-06-27,Atraso na entrega,4240.6
4223,17649,194,2023-01-13,Insatisfacao do cliente,532.19
4224,13206,34,2023-01-30,Insatisfacao do cliente,937.49
4225,26352,161,2023-09-13,Produto com defeito,2610.03
4226,36638,72,2023-11-05,Insatisfacao do cliente,465.95
4227,20978,140,2023-05-01,Produto com defeito,2383.08
4228,20597,25,2023-01-12,Produto com defeito,236.27
4229,23718,134,2023-03-09,Produto danificado,1433.83
4230,41101,194,2023-09-27,Produto com defeito,1249.28
4231,48888,15,2023-08-09,Produto errado,505.17
4232,6305,145,2023-11-20,Produto com defeito,356.77
4233,3147,70,2023-07-16,Produto danificado,3113.57
4234,36203,168,2023-07-30,Produto danificado,1007.63
4235,14028,40,2023-10-02,Produto com defeito,466.46
4236,36652,140,2023-06-06,Produto danificado,1014.53
4237,29485,149,2023-04-12,Produto danificado,1781.48
4238,32452,12,2023-06-24,Insatisfacao do cliente,997.97
4239,10343,68,2023-08-06,Insatisfacao do cliente,698.2
4240,42061,158,2023-08-13,Atraso na entrega,1034.58
4241,17637,53,2023-04-07,Atraso na entrega,308.52
4242,15645,187,2023-11-06,Insatisfacao do cliente,1225.28
4243,38969,148,2023-04-13,Produto com defeito,831.24
4244,30721,152,2023-11-04,Produto com defeito,3385.82
4245,9099,166,2023-07-06,Insatisfacao do cliente,2686.67
4246,49918,92,2023-05-20,Produto danificado,584.0
4247,20411,165,2023-08-05,Produto errado,818.2
4248,5380,117,2023-07-07,Atraso na entrega,594.64
4249,6757,152,2023-01-23,Atraso na entrega,2515.59
4250,9516,97,2023-09-13,Produto errado,242.31
4251,18526,6,2023-10-24,Atraso na entrega,5641.64
4252,253,147,2023-04-22,Atraso na entrega,1262.05
4253,31416,127,2023-10-06,Produto danificado,1423.19
4254,22169,201,2023-02-20,Insatisfacao do cliente,3150.84
4255,18994,173,2023-05-17,Produto errado,987.05
4256,15968,119,2023-09-08,Produto danificado,44.66
4257,2807,128,2023-11-09,Atraso na entrega,72.16
4258,16916,43,2023-04-21,Produto danificado,433.34
4259,21684,32,2023-08-27,Atraso na entrega,1087.72
4260,20269,3,2023-12-04,Produto danificado,2221.44
4261,8086,10,2023-04-18,Insatisfacao do cliente,3832.56
4262,14185,163,2023-11-25,Insatisfacao do cliente,688.22
4263,26427,76,2023-11-27,Produto errado,1415.45
4264,5122,201,2023-11-16,Produto com defeito,960.6
4265,31506,162,2023-07-14,Produto danificado,1936.77
4266,23151,24,2023-11-26,Atraso na entrega,1650.85
4267,49689,137,2023-11-05,Produto danificado,204.95
4268,10990,42,2023-08-29,Produto errado,1044.46
4269,43638,33,2023-08-17,Produto errado,791.88
4270,18476,44,2023-06-03,Produto com defeito,1278.32
4271,12578,77,2023-12-05,Produto danificado,418.12
4272,28101,23,2023-07-10,Produto com defeito,466.3
4273,20111,78,2023-04-27,Atraso na entrega,1063.97
4274,27732,123,2023-01-30,Produto errado,776.24
4275,16266,218,2023-12-01,Produto com defeito,1218.16
4276,14736,222,2023-05-23,Atraso na entrega,2099.25
4277,12809,141,2023-09-08,Produto errado,1087.89
4278,17235,144,2023-02-10,Produto com defeito,3412.06
4279,23202,214,2023-07-27,Atraso na entrega,1357.16
4280,34400,106,2023-03-13,Atraso na entrega,646.67
4281,20987,212,2023-08-29,Produto com defeito,662.64
4282,30616,8,2023-07-03,Produto com defeito,1681.28
4283,11531,45,2023-12-06,Produto errado,3661.2
4284,5397,27,2023-03-23,Produto com defeito,391.76
4285,2331,162,2023-02-01,Produto errado,2963.46
4286,14860,195,2023-01-29,Produto com defeito,1385.52
4287,20720,181,2023-06-16,Insatisfacao do cliente,988.56
4288,37162,171,2023-11-24,Produto com defeito,818.77
4289,17169,169,2023-09-21,Insatisfacao do cliente,99.96
4290,33893,110,2023-03-30,Insatisfacao do cliente,37.37
4291,10588,95,2023-12-06,Produto com defeito,1237.66
4292,24321,123,2023-11-09,Produto errado,776.24
4293,25279,205,2023-02-25,Insatisfacao do cliente,633.6
4294,17709,2,2023-09-25,Produto danificado,937.9
4295,12480,120,2023-06-10,Produto com defeito,1231.98
4296,19210,184,2023-05-02,Produto errado,1185.22
4297,8925,70,2023-11-24,Produto errado,1054.13
4298,39331,237,2023-06-13,Produto errado,810.2
4299,49697,90,2023-09-17,Produto errado,5584.56
4300,5669,156,2023-12-25,Insatisfacao do cliente,644.91
4301,46655,220,2023-11-18,Atraso na entrega,162.99
4302,46237,200,2023-11-26,Insatisfacao do cliente,694.01
4303,42339,93,2023-03-20,Produto danificado,638.38
4304,17264,129,2023-12-27,Atraso na entrega,615.12
4305,17746,120,2023-03-08,Produto errado,559.03
4306,22551,157,2023-05-22,Produto danificado,643.57
4307,21415,135,2023-01-27,Produto com defeito,1290.7
4308,42472,70,2023-10-20,Atraso na entrega,1054.13
4309,1211,50,2023-09-02,Atraso na entrega,566.39
4310,2531,34,2023-06-24,Produto danificado,1296.01
4311,18806,198,2023-06-16,Produto com defeito,633.69
4312,20948,237,2023-08-11,Produto danificado,748.18
4313,40023,89,2023-09-24,Insatisfacao do cliente,1689.46
4314,13222,191,2023-12-12,Produto errado,1312.51
4315,23857,79,2023-05-09,Insatisfacao do cliente,1100.92
4316,7530,137,2023-02-16,Produto danificado,481.66
4317,44881,36,2023-06-29,Insatisfacao do cliente,1354.78
4318,3042,20,2023-06-08,Produto danificado,293.8
4319,29206,185,2023-11-03,Produto danificado,1276.93
4320,35879,147,2023-04-12,Insatisfacao do cliente,1212.97
4321,6263,95,2023-03-07,Produto com defeito,1184.46
4322,32999,215,2023-07-03,Produto errado,2595.88
4323,2696,229,2023-04-10,Atraso na entrega,125.11
4324,16674,109,2023-11-27,Produto errado,599.15
4325,26408,219,2023-03-31,Produto errado,334.4
4326,27469,43,2023-12-19,Produto com defeito,373.33
4327,23393,101,2023-11-09,Produto com defeito,1589.83
4328,8237,41,2023-08-27,Produto danificado,1591.25
4329,36357,24,2023-08-15,Produto com defeito,1721.12
4330,18925,154,2023-04-16,Atraso na entrega,1128.77
4331,24591,28,2023-12-12,Produto danificado,1856.2
4332,21798,105,2023-07-25,Insatisfacao do cliente,142.93
4333,7105,40,2023-10-09,Produto errado,466.46
4334,2295,64,2024-01-06,Atraso na entrega,1547.8
4335,39537,172,2023-09-01,Produto com defeito,320.62
4336,9421,51,2023-10-24,Produto errado,2459.75
4337,41513,150,2023-11-22,Produto errado,360.01
4338,13259,70,2023-10-29,Atraso na entrega,1054.13
4339,28514,30,2023-10-03,Atraso na entrega,1462.77
4340,1324,155,2023-07-29,Produto danificado,360.02
4341,796,32,2023-05-31,Produto danificado,590.92
4342,28976,18,2023-11-20,Produto com defeito,4018.74
4343,39521,209,2023-05-18,Insatisfacao do cliente,999.67
4344,41250,213,2023-07-02,Produto danificado,1707.08
4345,45506,4,2023-10-29,Produto errado,1274.57
4346,18242,175,2023-07-09,Insatisfacao do cliente,541.59
4347,31747,11,2023-11-16,Insatisfacao do cliente,541.62
4348,25108,35,2023-01-13,Atraso na entrega,177.82
4349,20642,66,2023-10-03,Insatisfacao do cliente,889.09
4350,4023,58,2024-01-10,Produto com defeito,1325.06
4351,43593,168,2023-12-01,Produto com defeito,754.12
4352,19420,225,2023-07-07,Atraso na entrega,722.92
4353,7328,57,2023-12-10,Atraso na entrega,992.57
4354,26026,143,2023-03-04,Atraso na entrega,641.81
4355,15834,205,2023-12-22,Produto com defeito,332.19
4356,2848,173,2023-12-17,Produto danificado,982.49
4357,16176,32,2023-06-13,Produto errado,1075.56
4358,17634,33,2023-10-20,Produto errado,1098.1
4359,6745,4,2023-06-30,Insatisfacao do cliente,2549.14
4360,44992,95,2023-09-11,Produto danificado,3578.86
4361,19318,48,2023-11-09,Insatisfacao do cliente,1070.46
4362,3361,215,2023-02-11,Atraso na entrega,2819.98
4363,4459,123,2023-07-20,Produto errado,740.25
4364,3083,131,2023-12-03,Produto danificado,5183.25
4365,29575,17,2023-04-27,Produto danificado,1097.74
4366,10779,215,2023-02-10,Produto danificado,1164.28
4367,13707,132,2023-11-05,Insatisfacao do cliente,1656.76
4368,1650,173,2023-01-18,Insatisfacao do cliente,971.9
4369,38594,139,2023-12-04,Insatisfacao do cliente,557.37
4370,44213,32,2023-09-01,Produto danificado,582.95
4371,19505,168,2023-06-04,Produto danificado,375.52
4372,14439,114,2023-11-22,Produto errado,225.0
4373,36419,68,2023-04-16,Insatisfacao do cliente,526.3
4374,910,194,2023-11-30,Produto errado,1249.28
4375,10304,105,2023-06-26,Produto com defeito,287.37
4376,4372,123,2023-06-08,Produto danificado,776.24
4377,7275,47,2023-08-10,Produto danificado,1433.04
4378,28044,197,2023-12-11,Insatisfacao do cliente,2256.5
4379,25098,41,2023-08-21,Produto errado,2398.34
4380,23406,64,2023-06-27,Produto danificado,852.47
4381,14645,152,2024-01-01,Produto errado,2137.44
4382,44280,210,2023-04-26,Produto errado,1069.38
4383,3178,216,2023-12-03,Insatisfacao do cliente,2946.77
4384,45576,34,2023-03-18,Produto com defeito,1261.65
4385,37504,63,2023-02-06,Insatisfacao do cliente,1248.65
4386,41110,114,2023-11-05,Produto errado,471.41
4387,27563,86,2023-05-23,Insatisfacao do cliente,540.99
4388,38421,164,2023-06-19,Produto danificado,988.27
4389,25924,54,2023-03-07,Produto com defeito,968.2
4390,33001,103,2023-11-23,Produto danificado,155.67
4391,16819,239,2023-09-08,Produto danificado,2948.74
4392,34571,116,2023-07-16,Produto com defeito,1519.89
4393,36519,115,2023-11-24,Insatisfacao do cliente,988.75
4394,41088,199,2023-11-11,Produto errado,926.29
4395,3922,40,2023-09-17,Produto com defeito,932.92
4396,19726,201,2023-11-19,Produto errado,5251.4
4397,12062,143,2023-08-02,Produto danificado,1367.2
4398,16845,156,2023-05-30,Produto danificado,667.12
4399,9367,16,2023-09-20,Atraso na entrega,1136.61
4400,23618,49,2023-10-20,Produto com defeito,1241.58
4401,21062,108,2023-08-27,Atraso na entrega,3056.4
4402,4713,225,2023-12-03,Insatisfacao do cliente,899.85
4403,18918,187,2023-05-05,Produto danificado,2374.68
4404,3778,225,2023-11-15,Insatisfacao do cliente,650.4
4405,12751,203,2023-11-25,Produto danificado,1428.67
4406,13550,227,2023-05-08,Produto com defeito,1459.61
4407,42713,57,2023-12-15,Atraso na entrega,715.4
4408,25079,114,2023-06-05,Produto danificado,478.56
4409,32489,158,2023-07-01,Produto danificado,904.74
4410,17768,227,2023-12-13,Insatisfacao do cliente,2182.13
4411,29609,131,2023-07-25,Produto errado,864.09
4412,4783,206,2023-05-04,Produto com defeito,947.5
4413,48241,179,2023-12-31,Produto errado,626.93
4414,43575,177,2023-01-15,Produto errado,1133.71
4415,48273,76,2023-12-08,Produto errado,1442.48
4416,15356,166,2023-09-12,Atraso na entrega,3952.67
4417,8909,22,2023-09-07,Produto com defeito,240.07
4418,11270,17,2023-06-05,Atraso na entrega,2150.81
4419,11948,33,2023-12-17,Insatisfacao do cliente,850.12
4420,7680,6,2023-11-26,Produto errado,3016.17
4421,31016,178,2023-10-12,Produto errado,1103.55
4422,43706,137,2023-12-04,Produto com defeito,470.4
4423,35331,63,2023-10-16,Produto danificado,6381.0
4424,4572,12,2023-05-24,Produto errado,2719.81
4425,6505,144,2023-09-08,Atraso na entrega,2482.0
4426,7097,26,2023-10-07,Insatisfacao do cliente,1054.43
4427,37242,186,2023-06-26,Produto errado,1214.79
4428,3395,45,2023-08-09,Atraso na entrega,4070.08
4429,21786,230,2023-07-07,Insatisfacao do cliente,472.68
4430,13670,218,2023-12-05,Produto com defeito,601.1
4431,14763,33,2023-04-09,Atraso na entrega,749.75
4432,46270,173,2023-09-25,Atraso na entrega,2918.15
4433,24,224,2023-09-12,Insatisfacao do cliente,402.93
4434,18820,234,2023-05-30,Atraso na entrega,2905.86
4435,34380,30,2023-05-07,Insatisfacao do cliente,4388.31
4436,19435,202,2023-11-03,Produto com defeito,3574.8
4437,5821,173,2023-02-09,Produto danificado,2972.59
4438,35088,27,2023-02-06,Atraso na entrega,1175.28
4439,17012,25,2023-04-21,Produto danificado,708.81
4440,22333,11,2023-10-02,Produto danificado,665.88
4441,7528,137,2023-12-27,Produto errado,206.99
4442,9112,237,2023-11-06,Insatisfacao do cliente,1742.46
4443,48628,236,2023-01-08,Atraso na entrega,1068.0
4444,32419,20,2023-12-08,Produto errado,639.1
4445,2330,144,2023-03-15,Atraso na entrega,3647.38
4446,46585,126,2023-10-29,Produto com defeito,1200.11
4447,4866,94,2024-01-09,Insatisfacao do cliente,567.1
4448,9822,53,2023-11-05,Insatisfacao do cliente,228.85
4449,26152,144,2023-04-28,Produto com defeito,1190.47
4450,37663,84,2023-08-27,Produto com defeito,2510.22
4451,43912,152,2023-10-09,Produto errado,1424.96
4452,301,54,2023-03-04,Produto danificado,536.44
4453,23479,24,2023-10-04,Atraso na entrega,2581.68
4454,21268,62,2023-08-29,Produto danificado,1828.62
4455,22783,83,2023-03-01,Atraso na entrega,813.54
4456,15222,171,2023-11-17,Produto com defeito,845.81
4457,44451,176,2023-01-11,Produto com defeito,904.91
4458,10633,36,2023-04-07,Insatisfacao do cliente,1419.18
4459,18268,115,2023-09-28,Produto com defeito,609.05
4460,23524,162,2023-10-03,Produto errado,3626.64
4461,23663,13,2023-03-24,Insatisfacao do cliente,4116.88
4462,44356,182,2023-11-30,Produto com defeito,88.2
4463,46327,162,2023-06-14,Insatisfacao do cliente,2857.15
4464,29268,225,2023-10-11,Produto danificado,905.14
4465,14380,227,2023-06-05,Produto com defeito,2182.55
4466,27454,69,2023-07-01,Insatisfacao do cliente,1031.66
4467,20349,71,2023-09-20,Produto com defeito,1493.24
4468,3435,52,2023-12-31,Insatisfacao do cliente,2415.46
4469,47262,240,2023-03-07,Atraso na entrega,3476.06
4470,49328,173,2023-12-10,Produto com defeito,2020.9
4471,2162,150,2023-11-22,Produto com defeito,749.78
4472,43036,211,2023-06-15,Produto danificado,1022.86
4473,19150,140,2023-11-11,Insatisfacao do cliente,2295.15
4474,14841,206,2023-10-24,Produto danificado,2158.67
4475,37866,163,2023-05-29,Produto errado,2036.78
4476,44882,195,2023-05-07,Atraso na entrega,2817.8
4477,28039,129,2023-11-17,Produto danificado,292.0
4478,2926,24,2024-01-05,Produto danificado,824.21
4479,22223,140,2023-11-22,Atraso na entrega,1068.05
4480,38994,162,2023-12-14,Produto danificado,1827.59
4481,4259,229,2023-08-18,Produto errado,125.11
4482,17818,20,2023-06-06,Produto danificado,322.56
4483,39840,24,2023-11-16,Produto danificado,3288.48
4484,49183,85,2023-03-28,Atraso na entrega,1191.72
4485,40209,59,2023-06-10,Produto com defeito,1047.73
4486,15447,145,2023-05-02,Insatisfacao do cliente,232.89
4487,47626,38,2023-10-09,Produto danificado,553.86
4488,45538,10,2023-11-10,Atraso na entrega,1892.96
4489,4530,61,2023-11-25,Insatisfacao do cliente,271.45
4490,718,175,2023-07-03,Insatisfacao do cliente,541.59
4491,9797,144,2023-12-08,Insatisfacao do cliente,3566.45
4492,16968,227,2023-09-18,Produto danificado,1550.22
4493,27771,230,2023-11-03,Atraso na entrega,483.86
4494,43955,173,2023-09-10,Produto com defeito,909.02
4495,45186,211,2023-02-19,Produto com defeito,1042.86
4496,18118,182,2023-12-10,Produto errado,33.24
4497,42831,87,2023-09-26,Produto danificado,843.59
4498,9708,48,2023-01-27,Produto danificado,487.42
4499,20434,193,2023-03-17,Produto errado,4242.17
4500,33489,209,2023-04-03,Produto danificado,3311.64
4501,8391,154,2023-12-04,Atraso na entrega,1109.91
4502,36769,38,2023-10-13,Produto errado,553.86
4503,40232,30,2023-11-14,Produto com defeito,4388.31
4504,12373,237,2023-12-17,Atraso na entrega,817.93
4505,7667,217,2023-06-23,Insatisfacao do cliente,454.24
4506,48425,119,2023-04-11,Produto com defeito,158.46
4507,25211,52,2023-01-12,Insatisfacao do cliente,1128.09
4508,35505,76,2023-03-02,Produto errado,721.24
4509,34297,151,2023-06-29,Produto danificado,1064.94
4510,46970,60,2023-11-08,Produto danificado,2036.7
4511,45493,205,2023-11-17,Produto danificado,318.46
4512,14964,119,2023-08-10,Produto com defeito,43.06
4513,15034,237,2023-06-07,Produto com defeito,1742.46
4514,39510,126,2023-09-24,Produto errado,3571.44
4515,24724,147,2023-05-12,Insatisfacao do cliente,2163.9
4516,35394,79,2023-06-04,Atraso na entrega,1845.7
4517,34807,62,2023-09-04,Produto danificado,1630.09
4518,30941,125,2023-11-29,Produto errado,1308.6
4519,31761,202,2023-04-02,Atraso na entrega,3849.15
4520,24983,117,2023-05-07,Atraso na entrega,1189.28
4521,12434,151,2023-02-13,Atraso na entrega,3194.82
4522,49975,84,2023-09-17,Insatisfacao do cliente,2510.22
4523,36254,235,2023-08-05,Atraso na entrega,573.66
4524,15783,236,2023-04-30,Insatisfacao do cliente,883.92
4525,42248,108,2023-11-19,Produto danificado,1053.46
4526,15298,73,2023-03-06,Produto danificado,1389.12
4527,13637,131,2023-03-24,Atraso na entrega,3109.95
4528,48458,22,2023-02-22,Produto errado,238.92
4529,3485,185,2023-09-16,Produto danificado,2280.91
4530,45942,200,2023-10-02,Atraso na entrega,1410.32
4531,49555,132,2023-01-30,Produto errado,1134.15
4532,19791,118,2024-01-10,Insatisfacao do cliente,7043.65
4533,33111,207,2023-03-21,Insatisfacao do cliente,980.8
4534,34614,183,2023-12-06,Produto danificado,895.07
4535,32104,55,2023-04-02,Atraso na entrega,1413.51
4536,21358,108,2024-01-03,Insatisfacao do cliente,1032.03
4537,17691,169,2023-11-17,Atraso na entrega,436.85
4538,5445,10,2023-11-17,Produto com defeito,947.68
4539,6653,206,2023-03-16,Insatisfacao do cliente,2101.28
4540,42753,26,2023-10-30,Produto danificado,1066.38
4541,35792,70,2023-10-07,Atraso na entrega,2108.26
4542,12973,154,2023-07-11,Produto com defeito,2219.25
4543,47810,62,2023-02-03,Insatisfacao do cliente,564.93
4544,44582,65,2023-06-12,Produto errado,1087.44
4545,10352,52,2023-12-15,Produto danificado,1170.42
4546,40112,125,2023-03-22,Produto com defeito,2617.2
4547,13581,5,2023-10-08,Produto danificado,79.24
4548,17078,57,2023-09-13,Produto com defeito,992.57
4549,41199,115,2023-10-26,Atraso na entrega,334.97
4550,12619,183,2023-03-21,Produto com defeito,895.07
4551,5590,4,2023-08-05,Produto danificado,1182.6
4552,40275,112,2023-02-27,Produto errado,398.25
4553,39503,45,2023-04-19,Produto errado,1220.4
4554,39919,235,2023-03-25,Produto errado,598.89
4555,14991,203,2023-09-14,Produto com defeito,4839.36
4556,5394,153,2023-08-02,Produto danificado,237.24
4557,29216,181,2023-02-14,Atraso na entrega,2965.68
4558,49335,92,2023-12-29,Produto com defeito,526.51
4559,35419,61,2023-03-29,Produto errado,268.1
4560,6870,151,2023-09-06,Produto danificado,902.04
4561,8142,208,2023-10-06,Produto com defeito,477.22
4562,3585,199,2023-01-15,Atraso na entrega,926.29
4563,38792,133,2024-01-07,Produto com defeito,665.6
4564,6094,173,2023-11-02,Insatisfacao do cliente,1010.45
4565,589,208,2023-02-25,Insatisfacao do cliente,481.58
4566,5008,69,2023-05-02,Produto danificado,1062.0
4567,26078,144,2023-09-13,Produto errado,1214.97
4568,28905,139,2023-05-21,Atraso na entrega,2266.86
4569,14203,76,2023-11-28,Insatisfacao do cliente,2693.01
4570,46719,114,2023-08-21,Produto com defeito,244.15
4571,7284,157,2023-11-29,Produto com defeito,1305.23
4572,43501,106,2023-12-14,Produto errado,1015.05
4573,13384,74,2023-07-08,Produto com defeito,1414.71
4574,43340,237,2023-03-11,Atraso na entrega,871.23
4575,30706,184,2023-12-04,Produto com defeito,2327.26
4576,39408,140,2023-04-20,Produto com defeito,1191.54
4577,25207,9,2023-11-17,Insatisfacao do cliente,1990.25
4578,7145,119,2023-09-04,Produto com defeito,155.91
4579,27638,175,2023-10-29,Atraso na entrega,180.53
4580,28703,136,2023-06-15,Produto danificado,1377.71
4581,36763,89,2023-11-28,Insatisfacao do cliente,871.95
4582,31204,32,2023-05-19,Produto danificado,2331.57
4583,34007,92,2023-06-17,Atraso na entrega,1169.42
4584,49772,120,2023-10-23,Produto danificado,615.99
4585,27424,36,2023-07-13,Produto errado,1442.56
4586,3576,163,2023-08-27,Produto danificado,1410.4
4587,43918,229,2023-03-18,Produto danificado,331.24
4588,23407,9,2023-12-02,Produto danificado,2061.24
4589,17375,66,2023-07-04,Produto com defeito,681.9
4590,22082,158,2023-12-19,Produto errado,2960.28
4591,30065,120,2023-11-15,Insatisfacao do cliente,1231.98
4592,23068,87,2023-11-05,Produto errado,843.59
4593,45561,230,2023-05-14,Insatisfacao do cliente,487.48
4594,16642,79,2023-04-11,Atraso na entrega,2591.73
4595,29753,51,2023-09-05,Produto com defeito,1210.04
4596,48381,201,2023-09-19,Produto errado,915.45
4597,19086,70,2023-07-30,Atraso na entrega,2926.24
4598,44947,1,2023-03-21,Atraso na entrega,3956.82
4599,26238,213,2023-02-03,Produto errado,4267.7
4600,28738,150,2023-11-22,Produto com defeito,1499.56
4601,31807,35,2023-07-14,Atraso na entrega,355.64
4602,46176,133,2023-09-14,Atraso na entrega,634.33
4603,21856,43,2023-11-05,Produto danificado,866.68
4604,15259,75,2023-08-02,Insatisfacao do cliente,562.28
4605,35729,28,2023-10-07,Produto errado,644.2
4606,5276,159,2023-02-17,Insatisfacao do cliente,3061.29
4607,1030,118,2023-01-30,Atraso na entrega,1408.73
4608,4955,46,2023-06-07,Produto errado,3420.39
4609,20156,120,2023-06-07,Produto com defeito,472.17
4610,23157,31,2023-01-14,Produto danificado,2104.01
4611,27015,228,2023-12-09,Produto com defeito,867.35
4612,43942,111,2023-04-12,Produto errado,1752.36
4613,19557,134,2023-01-12,Produto danificado,1400.95
4614,44804,190,2023-01-22,Produto danificado,1480.97
4615,2108,38,2023-04-13,Produto danificado,2769.3
4616,13891,41,2023-05-09,Produto errado,1083.48
4617,32289,128,2023-12-06,Atraso na entrega,156.21
4618,5244,234,2023-07-08,Produto errado,1499.51
4619,23987,234,2023-11-04,Produto com defeito,2999.02
4620,2790,39,2023-02-17,Atraso na entrega,1245.15
4621,21340,187,2023-05-09,Produto com defeito,1165.3
4622,15458,141,2023-02-21,Produto errado,5007.67
4623,6196,127,2023-03-06,Produto com defeito,1262.78
4624,9534,80,2023-08-24,Insatisfacao do cliente,746.16
4625,8826,186,2023-01-16,Produto com defeito,1156.66
4626,24486,169,2023-09-09,Insatisfacao do cliente,218.08
4627,37777,230,2023-03-03,Produto errado,1824.59
4628,46111,168,2023-06-14,Insatisfacao do cliente,788.28
4629,17515,203,2023-04-15,Produto errado,4224.78
4630,46401,100,2023-09-06,Produto errado,1504.97
4631,17042,81,2023-11-20,Atraso na entrega,819.4
4632,27628,171,2023-04-03,Produto danificado,833.66
4633,42599,174,2023-07-19,Produto com defeito,2806.14
4634,12314,125,2023-02-16,Produto danificado,3925.8
4635,20708,198,2023-03-13,Produto errado,2788.27
4636,33553,146,2023-07-09,Produto com defeito,2740.04
4637,1554,59,2023-08-10,Produto com defeito,1034.47
4638,22298,5,2023-09-04,Produto danificado,83.14
4639,5775,40,2023-01-17,Insatisfacao do cliente,466.46
4640,38770,135,2023-02-11,Produto danificado,616.07
4641,33372,113,2023-01-23,Insatisfacao do cliente,2442.56
4642,26019,214,2023-01-16,Insatisfacao do cliente,2626.69
4643,5434,162,2023-11-03,Insatisfacao do cliente,855.74
4644,47213,191,2023-10-20,Produto danificado,2625.02
4645,49799,77,2023-12-04,Produto danificado,409.73
4646,46184,31,2023-11-13,Insatisfacao do cliente,3372.35
4647,9087,72,2023-09-12,Produto danificado,1040.06
4648,27409,206,2023-09-12,Produto com defeito,2172.18
4649,10616,94,2023-11-13,Atraso na entrega,540.18
4650,40881,87,2023-12-08,Atraso na entrega,653.25
4651,5122,229,2023-06-20,Produto danificado,125.11
4652,7735,193,2023-05-07,Produto errado,1080.21
4653,824,111,2023-04-22,Produto danificado,1243.27
4654,6767,140,2023-08-08,Produto danificado,1133.15
4655,41063,213,2023-10-08,Atraso na entrega,835.54
4656,33178,160,2023-12-06,Atraso na entrega,1517.5
